Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	13	21.666666666666668	5.889708774163419E-5	NOTCH2, LRP4, OLIG1, OLIG2, RORB, BMP7, EDAR, ANO1, SFRP1, CSPG4, SOX6, HES5, NKX2-2	57	1029	18082	4.00774043953421	0.04608237346866939	0.023944314654653603	0.023436133195066697
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	10	16.666666666666664	6.575666691473057E-5	TCF7L1, SFRP1, PRDM16, BRCA1, RORB, SOX6, BMP7, MT3, HES5, GLI3	57	579	18082	5.478895857952307	0.05130964768824986	0.023944314654653603	0.023436133195066697
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	5	8.333333333333332	8.967908110357155E-5	OLIG2, BMP7, HES5, GLI3, NKX2-2	57	76	18082	20.870267774699904	0.06931663827512013	0.023944314654653603	0.023436133195066697
GOTERM_BP_DIRECT	GO:0048709~oligodendrocyte differentiation	4	6.666666666666667	1.5728275202127185E-4	OLIG1, OLIG2, SOX6, GLI3	57	34	18082	37.32094943240454	0.118379328299825	0.03149587109225969	0.030827419396169283
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	9	15.0	3.727820572290279E-4	SFRP1, PRDM16, BRCA1, RORB, SOX6, BMP7, MT3, HES5, GLI3	57	576	18082	4.956688596491228	0.2581840391241085	0.054246009246014915	0.05309472066026928
GOTERM_BP_DIRECT	GO:0048708~astrocyte differentiation	3	5.0	5.089328950053721E-4	SOX6, HES5, NKX2-2	57	11	18082	86.51674641148325	0.33486085438753677	0.054246009246014915	0.05309472066026928
GOTERM_BP_DIRECT	GO:0021915~neural tube development	4	6.666666666666667	5.273393044251404E-4	SFRP1, PHGDH, HES5, GLI3	57	51	18082	24.88063295493636	0.3446004280005044	0.054246009246014915	0.05309472066026928
GOTERM_BP_DIRECT	GO:0010038~response to metal ion	3	5.0	6.095057218653362E-4	MT2, MT1, MT3	57	12	18082	79.30701754385964	0.3863698711371081	0.054246009246014915	0.05309472066026928
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	3	5.0	6.095057218653362E-4	IGFBP5, MT2, MT1	57	12	18082	79.30701754385964	0.3863698711371081	0.054246009246014915	0.05309472066026928
GOTERM_BP_DIRECT	GO:0007263~nitric oxide mediated signal transduction	3	5.0	9.639006967515423E-4	MT2, MT1, APOE	57	15	18082	63.445614035087715	0.5381230677329407	0.06538239367785764	0.06399475236384568
