Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	21	25.301204819277107	3.2980131767305334E-9	SEMA5A, SEMA5B, NRP1, DLX1, MEF2C, NOTCH1, CADM1, TSHZ3, HEG1, SATB2, ISLR2, EBF2, PAX6, UNC5D, GADD45G, SOX2, NEUROD1, ID2, FLRT1, CSPG4, NEUROG2	75	1029	18082	4.920272108843538	2.859373357533279E-6	2.8593774242253725E-6	2.7835231211605704E-6
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	16	19.27710843373494	2.0827129787122235E-7	DLX1, BTG2, MEF2C, TENM2, ZHX2, NOTCH1, SATB2, LEF1, NR2F2, SOX2, CUX2, NFIA, NFIB, TRPS1, ID2, PRDM16	75	729	18082	5.2914860539551904	1.8055493205715312E-4	9.028560762717489E-5	8.789048770165583E-5
GOTERM_BP_DIRECT	GO:0045165~cell fate commitment	7	8.433734939759036	4.822252910229458E-7	SOX2, NEUROD1, MEF2C, NOTCH1, TRPS1, PAX6, NEUROG2	75	72	18082	23.43962962962963	4.180020409253471E-4	1.3936310910563134E-4	1.3566604854112208E-4
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	13	15.66265060240964	3.5250121282647203E-6	MEF2C, NOTCH1, TFAP2D, LEF1, EBF2, PAX6, NR2F2, SOX2, NEUROD1, NFIA, NFIB, ID2, PRDM16	75	576	18082	5.4413425925925925	0.003051525504374264	6.555222146283075E-4	6.38132351956507E-4
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	23	27.710843373493976	3.7804049286522924E-6	BTG2, MEF2C, TENM2, ZHX2, NOTCH1, TFAP2D, TSHZ3, SATB2, LEF1, EBF2, PAX6, NR2F2, NLK, SOX2, NEUROD1, CUX2, NFIA, NFIB, TRPS1, ID2, PRDM16, NEUROG2, RUNX1T1	75	1885	18082	2.941722369584438	0.0032722517446738264	6.555222146283075E-4	6.38132351956507E-4
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	25	30.120481927710845	7.105636066660425E-6	DLX1, BTG2, TENM2, NOTCH1, TSHZ3, SATB2, LEF1, NLK, SOX2, NEUROD1, CUX2, TRPS1, PRDM16, RUNX1T1, ZHX2, MEF2C, TFAP2D, EBF2, PAX6, NR2F2, LIN28B, NFIA, NFIB, ID2, NEUROG2	75	2279	18082	2.644727219540734	0.006141670718748271	0.0010267644116324314	9.995261400435665E-4
GOTERM_BP_DIRECT	GO:0001764~neuron migration	7	8.433734939759036	1.1655620271440353E-5	NRP1, MEF2C, SATB2, CNTN2, PAX6, NR2F2, NEUROG2	75	124	18082	13.610107526881722	0.010054592851290955	0.001443631825048398	0.0014053347870136654
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	6	7.228915662650602	1.4748633214172337E-5	SOX2, ZHX2, NOTCH1, ID2, CNTN2, PAX6	75	76	18082	19.033684210526314	0.012705750935389282	0.001598383124585927	0.0015559808040951815
GOTERM_BP_DIRECT	GO:0007399~nervous system development	10	12.048192771084338	2.2636951103788996E-5	SEMA5A, NEUROD1, SEMA5B, NRP1, MEF2C, DLG2, NRN1, CNTN1, ISLR2, NEUROG2	75	377	18082	6.395048629531389	0.019435113661451342	0.0021806929563316733	0.0021228429701775457
GOTERM_BP_DIRECT	GO:0030900~forebrain development	6	7.228915662650602	2.6933393646970554E-5	NOTCH1, NFIB, PAX6, NR2F2, SSTR2, NEUROG2	75	86	18082	16.82046511627907	0.02308102884626284	0.0023351252291923474	0.002273178423804315
